,ImageId,Labels,carrot,ginger,greenchilli,tomato,pumpkin,ladiesfinger,onion,bittergourd,brinjal,cucumber,garlic,potato,capsicum
70,data/images/AJ_26112021_Coccinia_1277.jpg,"['bittergourd', 'brinjal']",0,0,0,0,0,0,0,1,1,0,0,0,0
71,data/images/Vegetable_Eggpalnt_GTS_0081_.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
72,data/images/AZ_080921_PotatoYellow_87594.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
73,data/images/GTS_Brocolli_New_24916.jpg,"['ginger', 'brinjal']",0,1,0,0,0,0,0,0,1,0,0,0,0
74,data/images/ur_090921_greenchilli_89250.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
75,data/images/7000_Maize_195.jpg,"['tomato', 'onion', 'potato']",0,0,0,1,0,0,1,0,0,0,0,1,0
76,data/images/1000_2021-12-19_Apron_25.jpg,['potato'],0,0,0,0,0,0,0,0,0,0,0,1,0
77,data/images/31082021_jigar _capsicum   _ 21 .jpg,['capsicum'],0,0,0,0,0,0,0,0,0,0,0,0,1
78,data/images/garlic_babu_174.jpg,['garlic'],0,0,0,0,0,0,0,0,0,0,1,0,0
79,data/images/7000_spicebox_4867.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
80,data/images/notate_brinjal_281.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
81,data/images/notate_potatoyellow_283.jpg,['potato'],0,0,0,0,0,0,0,0,0,0,0,1,0
82,data/images/AZ_060921_BitterGourd_86479.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
83,data/images/1000_2021-11-25_Pumpkin_12.jpg,"['pumpkin', 'onion', 'garlic']",0,0,0,0,1,0,1,0,0,0,1,0,0
84,data/images/ur_27092021_eggplant_20252.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
85,data/images/AZ_060921_GreenChilli_86586.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
86,data/images/ur_030921_potatoyellow_80590.jpg,['potato'],0,0,0,0,0,0,0,0,0,0,0,1,0
87,data/images/UR_030921_Brinjal_80577.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
88,data/images/Vegitable_Bittermelon_GTS_317.jpg,['ginger'],0,1,0,0,0,0,0,0,0,0,0,0,0
89,data/images/1000_BitterMelon_87.jpg,"['onion', 'potato']",0,0,0,0,0,0,1,0,0,0,0,1,0
90,data/images/1000_tong_3.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
91,data/images/YR_BottleGourd42019.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
92,data/images/Am_PritiP_Cucumber_20210908_466560.jpg,['cucumber'],0,0,0,0,0,0,0,0,0,1,0,0,0
93,data/images/UR_130921_BitterGourd_92249.jpg,"['greenchilli', 'bittergourd']",0,0,1,0,0,0,0,1,0,0,0,0,0
94,data/images/ur_030921_greenchilli_80593.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
95,data/images/7000_PoppySeed_2405.jpg,"['onion', 'garlic']",0,0,0,0,0,0,1,0,0,0,1,0,0
96,data/images/ur_090921_ladiesfinger_89276.jpg,['ladiesfinger'],0,0,0,0,0,1,0,0,0,0,0,0,0
97,data/images/AM_Pumpkin_15656.jpg,['pumpkin'],0,0,0,0,1,0,0,0,0,0,0,0,0
98,data/images/1000_2021-12-18_ImmersionRodWaterHeater_62.jpg,['carrot'],1,0,0,0,0,0,0,0,0,0,0,0,0
99,data/images/AJ_01102021_coriander_25969.jpg,['ginger'],0,1,0,0,0,0,0,0,0,0,0,0,0
100,data/images/garlic_babu_171.jpg,['garlic'],0,0,0,0,0,0,0,0,0,0,1,0,0
101,data/images/notate_cucumber_115.jpg,['cucumber'],0,0,0,0,0,0,0,0,0,1,0,0,0
102,data/images/1000_2021-12-19_1__Lotus_87.jpg,['carrot'],1,0,0,0,0,0,0,0,0,0,0,0,0
103,data/images/notate_cucumber_32.jpg,['cucumber'],0,0,0,0,0,0,0,0,0,1,0,0,0
104,data/images/1000_gaslighter_12.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
105,data/images/7000_RidgeGourd_417.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
106,data/images/Vegetable_Eggpalnt_GTS_0084_.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
107,data/images/7000_potatoMasher_3472.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
108,data/images/DR_GreenChilli700.jpg,"['greenchilli', 'onion']",0,0,1,0,0,0,1,0,0,0,0,0,0
109,data/images/ur_130921_ladiesfinger_90786.jpg,['ladiesfinger'],0,0,0,0,0,1,0,0,0,0,0,0,0
110,data/images/1000_cuttingboard_296.jpg,['bittergourd'],0,0,0,0,0,0,0,1,0,0,0,0,0
111,data/images/1000_Dates_315.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
112,data/images/notate_carrot_542.jpg,['carrot'],1,0,0,0,0,0,0,0,0,0,0,0,0
113,data/images/notate_brinjal_17.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
114,data/images/notate_capsicum_56.jpg,['capsicum'],0,0,0,0,0,0,0,0,0,0,0,0,1
115,data/images/AZ_060921_GreenChilli_86589.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
116,data/images/garlic_babu_162.jpg,['garlic'],0,0,0,0,0,0,0,0,0,0,1,0,0
117,data/images/1000_2021-10-06_CarromBoard_30.jpg,['potato'],0,0,0,0,0,0,0,0,0,0,0,1,0
118,data/images/notate_brinjal_299.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
119,data/images/1000_2021-12-21_Spinash_176.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
120,data/images/AZ_060921_Ginger_86338.jpg,"['ginger', 'onion']",0,1,0,0,0,0,1,0,0,0,0,0,0
121,data/images/31082021_Bhautik_tomato_06.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
122,data/images/1000_Beetroot_407.jpg,"['greenchilli', 'onion']",0,0,1,0,0,0,1,0,0,0,0,0,0
123,data/images/VP_AM_SweetPotato_195.jpg,['potato'],0,0,0,0,0,0,0,0,0,0,0,1,0
124,data/images/notate_brinjal_373.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
125,data/images/AZ_15112021_Coccinia_99106.jpg,"['ladiesfinger', 'brinjal']",0,0,0,0,0,1,0,0,1,0,0,0,0
126,data/images/BitterMelon_PP_29.jpg,['ginger'],0,1,0,0,0,0,0,0,0,0,0,0,0
127,data/images/1000_2021-10-07_Beetroot_54.jpg,['carrot'],1,0,0,0,0,0,0,0,0,0,0,0,0
128,data/images/1000_2021-10-09_DoorStop_12.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
129,data/images/1000_2021-10-14_MustardSeeds_31.jpg,"['tomato', 'onion']",0,0,0,1,0,0,1,0,0,0,0,0,0
130,data/images/AZ_060921_LadiesFinger_86539.jpg,"['tomato', 'ladiesfinger']",0,0,0,1,0,1,0,0,0,0,0,0,0
131,data/images/UR_090921_Ginger_89231.jpg,"['ginger', 'pumpkin']",0,1,0,0,1,0,0,0,0,0,0,0,0
132,data/images/ur_090921_brinjal_89305.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
133,data/images/AJ_30112021_FoodMasher_B3828.jpg,['potato'],0,0,0,0,0,0,0,0,0,0,0,1,0
134,data/images/notate_capsicum_136.jpg,['capsicum'],0,0,0,0,0,0,0,0,0,0,0,0,1
135,data/images/Vegetable_Eggpalnt_GTS_0020_.jpg,"['greenchilli', 'tomato']",0,0,1,1,0,0,0,0,0,0,0,0,0
136,data/images/img_20210826_104612.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
137,data/images/1000_2021-10-20_Butter_32.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
138,data/images/IMG20210826160743_03.jpg,"['ladiesfinger', 'brinjal']",0,0,0,0,0,1,0,0,1,0,0,0,0
139,data/images/nehaa_1258greengram.jpg,['carrot'],1,0,0,0,0,0,0,0,0,0,0,0,0
140,data/images/1000_CurryLeaves_105.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
141,data/images/az_080921_bottlegourd_87475.jpg,"['tomato', 'potato']",0,0,0,1,0,0,0,0,0,0,0,1,0
142,data/images/1000_Drumstick_568.jpg,"['greenchilli', 'potato']",0,0,1,0,0,0,0,0,0,0,0,1,0
143,data/images/1000_2021-12-21_Spinash_198.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
144,data/images/1000_2021-12-31_Pizza_28.jpg,['capsicum'],0,0,0,0,0,0,0,0,0,0,0,0,1
145,data/images/1000_Raddish_608.jpg,"['carrot', 'greenchilli']",1,0,1,0,0,0,0,0,0,0,0,0,0
146,data/images/ur_310821_ladiesfinger_50754.jpg,['ladiesfinger'],0,0,0,0,0,1,0,0,0,0,0,0,0
147,data/images/AZ_060921_BitterGourd_86469.jpg,"['bittergourd', 'brinjal']",0,0,0,0,0,0,0,1,1,0,0,0,0
148,data/images/VP_AM_NH1_Syringe_9845.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
149,data/images/GD_Capsicum20601.jpg,['capsicum'],0,0,0,0,0,0,0,0,0,0,0,0,1
150,data/images/GD_Capsicum21011.jpg,"['greenchilli', 'capsicum']",0,0,1,0,0,0,0,0,0,0,0,0,1
151,data/images/Am_PritiP_Tomato_20210908_466608.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
152,data/images/notate_capsicum_107.jpg,['capsicum'],0,0,0,0,0,0,0,0,0,0,0,0,1
153,data/images/notate_carrot_398.jpg,['carrot'],1,0,0,0,0,0,0,0,0,0,0,0,0
154,data/images/AZ_090921_Beetroot_88625.jpg,"['greenchilli', 'tomato']",0,0,1,1,0,0,0,0,0,0,0,0,0
155,data/images/Nuts seeds_KidneyBeans_GTS_002_.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
156,data/images/notate_cucumber_217.jpg,['cucumber'],0,0,0,0,0,0,0,0,0,1,0,0,0
157,data/images/UR_090921_Cucumber_89367.jpg,['cucumber'],0,0,0,0,0,0,0,0,0,1,0,0,0
158,data/images/1000_2021-10-07_RidgeGourd_26.jpg,"['tomato', 'onion']",0,0,0,1,0,0,1,0,0,0,0,0,0
159,data/images/neha_Garlic_20210909_466881.jpg,['garlic'],0,0,0,0,0,0,0,0,0,0,1,0,0
160,data/images/AZ_090921_Capsicum_88702.jpg,"['greenchilli', 'capsicum']",0,0,1,0,0,0,0,0,0,0,0,0,1
161,data/images/AZ_080921_Garlic_87896.jpg,['garlic'],0,0,0,0,0,0,0,0,0,0,1,0,0
162,data/images/UR_030921_BitterGourd_80565.jpg,['bittergourd'],0,0,0,0,0,0,0,1,0,0,0,0,0
163,data/images/7000_spicebox_4902.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
164,data/images/UR_130921_Garlic_90514.jpg,['garlic'],0,0,0,0,0,0,0,0,0,0,1,0,0
165,data/images/ur_130921_brinjal_90230.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
166,data/images/1000_2021-10-06_SweetPotato_67.jpg,"['tomato', 'ladiesfinger', 'potato']",0,0,0,1,0,1,0,0,0,0,0,1,0
167,data/images/1000_2021-10-18_Laddu_96.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
168,data/images/7000_SweetPotato_3510.jpg,"['carrot', 'brinjal', 'potato']",1,0,0,0,0,0,0,0,1,0,0,1,0
169,data/images/sonam_bottlegourd_20210905_466025.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
170,data/images/1000_2021-10-09_coriander_53.jpg,['garlic'],0,0,0,0,0,0,0,0,0,0,1,0,0
171,data/images/1000_2021-11-08_SweetPotato_0.jpg,"['onion', 'cucumber']",0,0,0,0,0,0,1,0,0,1,0,0,0
172,data/images/UR_060921_BitterGourd_83406.jpg,"['tomato', 'ladiesfinger', 'bittergourd', 'brinjal']",0,0,0,1,0,1,0,1,1,0,0,0,0
173,data/images/notate_ladiesfinger_69.jpg,['ladiesfinger'],0,0,0,0,0,1,0,0,0,0,0,0,0
174,data/images/SnowPeas 87.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
175,data/images/notate_brinjal_233.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
176,data/images/ur_20092021_eggplant_100159.jpg,['ladiesfinger'],0,0,0,0,0,1,0,0,0,0,0,0,0
177,data/images/nehaa_844Milk.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
178,data/images/1000_2021-12-21_JackFruit_11.jpg,"['tomato', 'onion']",0,0,0,1,0,0,1,0,0,0,0,0,0
179,data/images/Raj_Cucumber810447.jpg,"['cucumber', 'potato']",0,0,0,0,0,0,0,0,0,1,0,1,0
180,data/images/1000_CurryLeaves _71.jpg,['ladiesfinger'],0,0,0,0,0,1,0,0,0,0,0,0,0
181,data/images/AZ_130921_Garlic_94681.jpg,['garlic'],0,0,0,0,0,0,0,0,0,0,1,0,0
182,data/images/01092021_Till 13th July 2021_Kinjal garlic 1.jpg,['garlic'],0,0,0,0,0,0,0,0,0,0,1,0,0
183,data/images/KN_PotatoChips_1104.jpg,['potato'],0,0,0,0,0,0,0,0,0,0,0,1,0
184,data/images/ur_130921_greenchilli_90242.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
185,data/images/1000_2021-12-21_Turnip_90.jpg,['ginger'],0,1,0,0,0,0,0,0,0,0,0,0,0
186,data/images/1000_2021-10-14_ChoppingBoard_51.jpg,"['tomato', 'onion', 'potato']",0,0,0,1,0,0,1,0,0,0,0,1,0
187,data/images/UR_060921_PotatoYellow_84620.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
188,data/images/notate_tumbler_265.jpg,['potato'],0,0,0,0,0,0,0,0,0,0,0,1,0
189,data/images/ur_130921_brinjal_90812.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
190,data/images/AZ_090921_PotatoYellow_88673.jpg,"['onion', 'potato']",0,0,0,0,0,0,1,0,0,0,0,1,0
191,data/images/1000_2021-10-18_CyclePump_14.jpg,['potato'],0,0,0,0,0,0,0,0,0,0,0,1,0
192,data/images/notate_brinjal_392.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
193,data/images/1000_Broadbeans(Favabeans)-KidneyBeans_553.jpg,"['tomato', 'onion']",0,0,0,1,0,0,1,0,0,0,0,0,0
194,data/images/1000_2021-10-01_potatoMasher_48.jpg,['potato'],0,0,0,0,0,0,0,0,0,0,0,1,0
195,data/images/aj_23092021_curryleaves_13834.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
196,data/images/7000_ChoppingBoard_3321.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
197,data/images/1000_LeafyVegetables_653.jpg,"['tomato', 'onion']",0,0,0,1,0,0,1,0,0,0,0,0,0
198,data/images/AZ_090921_PotatoYellow_88674.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
199,data/images/notate_bittergourd_8.jpg,['bittergourd'],0,0,0,0,0,0,0,1,0,0,0,0,0
200,data/images/1000_Drumstick_314.jpg,"['ginger', 'greenchilli', 'bittergourd']",0,1,1,0,0,0,0,1,0,0,0,0,0
201,data/images/notate_potatoyellow_395.jpg,"['greenchilli', 'tomato']",0,0,1,1,0,0,0,0,0,0,0,0,0
202,data/images/ur_130921_brinjal_90049.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
203,data/images/UR_060921_CabbageGreen_84668.jpg,['cucumber'],0,0,0,0,0,0,0,0,0,1,0,0,0
204,data/images/notate_ladiesfinger_71.jpg,['ladiesfinger'],0,0,0,0,0,1,0,0,0,0,0,0,0
205,data/images/notate_cucumber_201.jpg,['cucumber'],0,0,0,0,0,0,0,0,0,1,0,0,0
206,data/images/notate_brinjal_423.jpg,"['greenchilli', 'brinjal']",0,0,1,0,0,0,0,0,1,0,0,0,0
207,data/images/PoppySeed_PP_49.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
208,data/images/UR_060921_BitterGourd_85073.jpg,"['ladiesfinger', 'bittergourd']",0,0,0,0,0,1,0,1,0,0,0,0,0
209,data/images/1000_MustardSeeds_290.jpg,['tomato'],0,0,0,1,0,0,0,0,0,0,0,0,0
210,data/images/1000_2021-10-14_MustardSeeds_13.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
211,data/images/1000_2021-10-21_LPGRegulator_2.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
212,data/images/1000_2021-10-19_Trowel_17.jpg,['potato'],0,0,0,0,0,0,0,0,0,0,0,1,0
213,data/images/7000_Peeler_7606.jpg,"['greenchilli', 'tomato']",0,0,1,1,0,0,0,0,0,0,0,0,0
214,data/images/JC_GreenChilli18302.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
215,data/images/UR_130921_CabbageGreen_92248.jpg,['bittergourd'],0,0,0,0,0,0,0,1,0,0,0,0,0
216,data/images/UR_060921_GreenChilli_83416.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
217,data/images/notate_brinjal_13.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
218,data/images/notate_capsicum_208.jpg,['capsicum'],0,0,0,0,0,0,0,0,0,0,0,0,1
219,data/images/notate_cucumber_73.jpg,['cucumber'],0,0,0,0,0,0,0,0,0,1,0,0,0
220,data/images/1000_2021-10-06_BitterMelon_119.jpg,"['tomato', 'onion', 'bittergourd']",0,0,0,1,0,0,1,1,0,0,0,0,0
221,data/images/7000_Liche_3109.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
222,data/images/1000_LeafyVegetables_571.jpg,['cucumber'],0,0,0,0,0,0,0,0,0,1,0,0,0
223,data/images/AM_V2_28122021_SnowPeas_L006054.jpg,['carrot'],1,0,0,0,0,0,0,0,0,0,0,0,0
224,data/images/ur_090921_greenchilli_89252.jpg,['greenchilli'],0,0,1,0,0,0,0,0,0,0,0,0,0
225,data/images/WS_cakeSlicer_1121.jpg,['garlic'],0,0,0,0,0,0,0,0,0,0,1,0,0
226,data/images/ur_130921_brinjal_92142.jpg,['brinjal'],0,0,0,0,0,0,0,0,1,0,0,0,0
227,data/images/sonam_papaya_8153.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
228,data/images/7000_WeighingScale_3487.jpg,['potato'],0,0,0,0,0,0,0,0,0,0,0,1,0
229,data/images/7000_LoudSpeaker_3742.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
230,data/images/1000_cuttingboard_207.jpg,['onion'],0,0,0,0,0,0,1,0,0,0,0,0,0
231,data/images/1000_2021-10-07_RidgeGourd_22.jpg,"['tomato', 'onion']",0,0,0,1,0,0,1,0,0,0,0,0,0
232,data/images/1000_GreenPeas_263.jpg,"['tomato', 'onion']",0,0,0,1,0,0,1,0,0,0,0,0,0
